,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.7512302398681641,0.011079145548896913,0.11534242630004883,0.00930484284959444,18.285354947328678,0.0013048743871695637,28,10,1,"{'classifier__l2_regularization': np.float64(18.285354947328678), 'classifier__learning_rate': np.float64(0.0013048743871695637), 'classifier__max_bins': np.int64(28), 'classifier__max_leaf_nodes': np.int64(10), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
11,1.6393659591674805,0.24958812275723985,0.184714937210083,0.055597689126718995,21.35553196365579,0.001074154699167153,189,40,7,"{'classifier__l2_regularization': np.float64(21.35553196365579), 'classifier__learning_rate': np.float64(0.001074154699167153), 'classifier__max_bins': np.int64(189), 'classifier__max_leaf_nodes': np.int64(40), 'classifier__min_samples_leaf': np.int64(7)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
12,0.21939892768859864,0.005440350472462063,0.04659767150878906,0.005503719404145341,5.117020714452363e-06,2.128693567160787,5,3,2,"{'classifier__l2_regularization': np.float64(5.117020714452363e-06), 'classifier__learning_rate': np.float64(2.128693567160787), 'classifier__max_bins': np.int64(5), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(2)}",0.48205268186160777,0.4825279825279825,0.6632541632541633,0.5910455910455911,0.6287196287196287,0.5695200094817946,0.07479596689332403,484
13,1.0947593688964843,0.0497641530542762,0.11100707054138184,0.0029421334579576644,329.87280647331994,0.00290358282930815,3,90,19,"{'classifier__l2_regularization': np.float64(329.87280647331994), 'classifier__learning_rate': np.float64(0.00290358282930815), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(90), 'classifier__min_samples_leaf': np.int64(19)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
14,0.33664164543151853,0.020043494263818386,0.056603193283081055,0.0043234232725656175,9.23575602924564,1.5826039965630496,189,18,5,"{'classifier__l2_regularization': np.float64(9.23575602924564), 'classifier__learning_rate': np.float64(1.5826039965630496), 'classifier__max_bins': np.int64(189), 'classifier__max_leaf_nodes': np.int64(18), 'classifier__min_samples_leaf': np.int64(5)}",0.8549201583185478,0.8516243516243516,0.8525798525798526,0.8562653562653563,0.8521703521703522,0.8535120141916922,0.0017774146772680474,76
15,1.0971439838409425,0.0627151403825111,0.08946733474731446,0.004955852035363814,4.237813809357079e-06,0.11440159170786446,23,143,4,"{'classifier__l2_regularization': np.float64(4.237813809357079e-06), 'classifier__learning_rate': np.float64(0.11440159170786446), 'classifier__max_bins': np.int64(23), 'classifier__max_leaf_nodes': np.int64(143), 'classifier__min_samples_leaf': np.int64(4)}",0.8497338610618261,0.8509418509418509,0.8525798525798526,0.8479388479388479,0.8509418509418509,0.8504272526928457,0.0015385876096594203,91
16,1.2320003986358643,0.19438484641486545,0.16393041610717773,0.04620024896597186,0.0001484868616047974,0.027358417687923218,4,12,12,"{'classifier__l2_regularization': np.float64(0.0001484868616047974), 'classifier__learning_rate': np.float64(0.027358417687923218), 'classifier__max_bins': np.int64(4), 'classifier__max_leaf_nodes': np.int64(12), 'classifier__min_samples_leaf': np.int64(12)}",0.812747372730995,0.8105378105378105,0.8105378105378105,0.8087633087633087,0.8150423150423151,0.811525723522448,0.002165258512893354,219
17,1.010533857345581,0.04233111804250843,0.12961630821228026,0.006353268994247495,0.043043493126781227,0.011114615170329975,27,21,8,"{'classifier__l2_regularization': np.float64(0.043043493126781227), 'classifier__learning_rate': np.float64(0.011114615170329975), 'classifier__max_bins': np.int64(27), 'classifier__max_leaf_nodes': np.int64(21), 'classifier__min_samples_leaf': np.int64(8)}",0.836631636413266,0.8323778323778324,0.8396123396123396,0.8361998361998362,0.834971334971335,0.8359585959149218,0.0023519173060793804,161
18,0.347545862197876,0.01863912768582774,0.05288586616516113,0.003768590978924753,1.1850039646031462e-06,1.3371886896697116,13,94,21,"{'classifier__l2_regularization': np.float64(1.1850039646031462e-06), 'classifier__learning_rate': np.float64(1.3371886896697116), 'classifier__max_bins': np.int64(13), 'classifier__max_leaf_nodes': np.int64(94), 'classifier__min_samples_leaf': np.int64(21)}",0.8098812610891224,0.806988806988807,0.8078078078078078,0.7911547911547911,0.7964782964782965,0.802462192703765,0.0073180975295446754,247
19,0.38500585556030276,0.06030987777324136,0.07226190567016602,0.013642331139337457,0.0001415550229522063,0.5320102266589848,84,4,3,"{'classifier__l2_regularization': np.float64(0.0001415550229522063), 'classifier__learning_rate': np.float64(0.5320102266589848), 'classifier__max_bins': np.int64(84), 'classifier__max_leaf_nodes': np.int64(4), 'classifier__min_samples_leaf': np.int64(3)}",0.855602565852327,0.8607698607698607,0.8594048594048594,0.8554463554463555,0.8594048594048594,0.8581257001756525,0.0021821630052426986,40
20,0.24537601470947265,0.012075480339502427,0.04788227081298828,0.0027108568349964624,1.682236700163953e-06,3.6362667409454255,7,19,2,"{'classifier__l2_regularization': np.float64(1.682236700163953e-06), 'classifier__learning_rate': np.float64(3.6362667409454255), 'classifier__max_bins': np.int64(7), 'classifier__max_leaf_nodes': np.int64(19), 'classifier__min_samples_leaf': np.int64(2)}",0.5558891770165143,0.656975156975157,0.6745836745836746,0.708981708981709,0.7140322140322141,0.6620923863178538,0.05719736753988292,467
21,0.2779895305633545,0.017720082512250396,0.04920735359191895,0.0022531087838807257,0.1505635066178035,2.9779044137502964,86,31,12,"{'classifier__l2_regularization': np.float64(0.1505635066178035), 'classifier__learning_rate': np.float64(2.9779044137502964), 'classifier__max_bins': np.int64(86), 'classifier__max_leaf_nodes': np.int64(31), 'classifier__min_samples_leaf': np.int64(12)}",0.7449160638733452,0.7233142233142233,0.7503412503412503,0.7709527709527709,0.650969150969151,0.7280986918901481,0.04143883377078856,430
22,0.627667236328125,0.014153469968260668,0.09286723136901856,0.0037404942127053815,0.02011948306564372,0.0023177126174823964,13,3,1,"{'classifier__l2_regularization': np.float64(0.02011948306564372), 'classifier__learning_rate': np.float64(0.0023177126174823964), 'classifier__max_bins': np.int64(13), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
23,2.840857458114624,0.403643630942027,0.19488120079040527,0.04992542223867091,0.0007232303944636695,0.013176518029496084,2,248,86,"{'classifier__l2_regularization': np.float64(0.0007232303944636695), 'classifier__learning_rate': np.float64(0.013176518029496084), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(248), 'classifier__min_samples_leaf': np.int64(86)}",0.7966425549338064,0.797979797979798,0.7966147966147966,0.7941577941577942,0.7964782964782965,0.7963746480328984,0.0012354056746487498,269
24,0.8462296962738037,0.014016299465798228,0.1234933853149414,0.012275699046251877,0.0006129741006208274,0.003716739134638781,15,14,72,"{'classifier__l2_regularization': np.float64(0.0006129741006208274), 'classifier__learning_rate': np.float64(0.003716739134638781), 'classifier__max_bins': np.int64(15), 'classifier__max_leaf_nodes': np.int64(14), 'classifier__min_samples_leaf': np.int64(72)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
25,1.2205889225006104,0.011650058617339247,0.12982511520385742,0.006082774835579677,5.319841498796961,0.012607678260981994,3,40,28,"{'classifier__l2_regularization': np.float64(5.319841498796961), 'classifier__learning_rate': np.float64(0.012607678260981994), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(40), 'classifier__min_samples_leaf': np.int64(28)}",0.8036031117783541,0.7996177996177997,0.7912912912912913,0.7953862953862953,0.7933387933387933,0.7966474582825068,0.004436898998191591,267
26,0.7627631664276123,0.19809770887722108,0.10070309638977051,0.015684672557355697,1.9472977909169585e-05,0.31398361990355256,15,97,2,"{'classifier__l2_regularization': np.float64(1.9472977909169585e-05), 'classifier__learning_rate': np.float64(0.31398361990355256), 'classifier__max_bins': np.int64(15), 'classifier__max_leaf_nodes': np.int64(97), 'classifier__min_samples_leaf': np.int64(2)}",0.8390883035348711,0.8411138411138411,0.8368823368823369,0.8363363363363363,0.8348348348348348,0.837651130540444,0.002204861887754447,152
27,0.9508241176605224,0.17186016463608633,0.11400961875915527,0.0010704455011633022,84.74335421360314,0.003341486233773832,32,13,81,"{'classifier__l2_regularization': np.float64(84.74335421360314), 'classifier__learning_rate': np.float64(0.003341486233773832), 'classifier__max_bins': np.int64(32), 'classifier__max_leaf_nodes': np.int64(13), 'classifier__min_samples_leaf': np.int64(81)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
28,0.43186273574829104,0.08814050191954298,0.06887226104736328,0.01217794296170989,0.013736109215929071,0.563683578296575,3,2,10,"{'classifier__l2_regularization': np.float64(0.013736109215929071), 'classifier__learning_rate': np.float64(0.563683578296575), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(10)}",0.8060597788999591,0.8068523068523068,0.8056238056238056,0.8038493038493039,0.806033306033306,0.8056837002517362,0.0009997898045854428,228
29,0.22634148597717285,0.00867840384251957,0.046521568298339845,0.006150875198709975,0.01615846262917428,3.5863970286247198,42,14,9,"{'classifier__l2_regularization': np.float64(0.01615846262917428), 'classifier__learning_rate': np.float64(3.5863970286247198), 'classifier__max_bins': np.int64(42), 'classifier__max_leaf_nodes': np.int64(14), 'classifier__min_samples_leaf': np.int64(9)}",0.7905008871297939,0.7016107016107016,0.7510237510237511,0.7527982527982527,0.7033852033852034,0.7398637591895405,0.03361531411839301,423
30,0.8919624805450439,0.038414374824097416,0.11412434577941895,0.002104988566374874,0.7732731559555996,0.0024207210028444957,2,14,9,"{'classifier__l2_regularization': np.float64(0.7732731559555996), 'classifier__learning_rate': np.float64(0.0024207210028444957), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(14), 'classifier__min_samples_leaf': np.int64(9)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
31,2.688811016082764,0.391992037175076,0.16434040069580078,0.020240555845920976,0.412466709562795,0.0030574133650533835,16,151,28,"{'classifier__l2_regularization': np.float64(0.412466709562795), 'classifier__learning_rate': np.float64(0.0030574133650533835), 'classifier__max_bins': np.int64(16), 'classifier__max_leaf_nodes': np.int64(151), 'classifier__min_samples_leaf': np.int64(28)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
32,0.2675255298614502,0.011284807970507137,0.04879283905029297,0.001690469956381937,211.7373067717768,7.439811217230848,20,54,90,"{'classifier__l2_regularization': np.float64(211.7373067717768), 'classifier__learning_rate': np.float64(7.439811217230848), 'classifier__max_bins': np.int64(20), 'classifier__max_leaf_nodes': np.int64(54), 'classifier__min_samples_leaf': np.int64(90)}",0.43278285792275145,0.7087087087087087,0.6919191919191919,0.6926016926016926,0.6863226863226863,0.6424670274950063,0.10510730833013474,474
33,1.3272454261779785,0.023515293138255403,0.13677663803100587,0.0015288283661019037,1.0113149227594562,0.002593282828313566,61,48,6,"{'classifier__l2_regularization': np.float64(1.0113149227594562), 'classifier__learning_rate': np.float64(0.002593282828313566), 'classifier__max_bins': np.int64(61), 'classifier__max_leaf_nodes': np.int64(48), 'classifier__min_samples_leaf': np.int64(6)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
34,0.5998173713684082,0.06447472829618828,0.08612947463989258,0.0074826080233339875,7.385553630957843e-05,0.24643992979501714,2,5,84,"{'classifier__l2_regularization': np.float64(7.385553630957843e-05), 'classifier__learning_rate': np.float64(0.24643992979501714), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(84)}",0.8059232973932032,0.8048048048048048,0.8023478023478023,0.8000273000273,0.8067158067158067,0.8039638022577833,0.0024587777665527055,235
35,0.6808846473693848,0.012907268227711115,0.09902682304382324,0.0007004921023296144,0.06946698052432068,0.06036727126728557,100,5,36,"{'classifier__l2_regularization': np.float64(0.06946698052432068), 'classifier__learning_rate': np.float64(0.06036727126728557), 'classifier__max_bins': np.int64(100), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(36)}",0.8502797870888494,0.8566748566748567,0.8588588588588588,0.8506688506688507,0.8551733551733551,0.8543311416929541,0.0033623918828958816,65
36,0.7303427696228028,0.2013538690741948,0.11324572563171387,0.027310165487069916,0.0002791056081957761,0.07419657591103569,188,2,11,"{'classifier__l2_regularization': np.float64(0.0002791056081957761), 'classifier__learning_rate': np.float64(0.07419657591103569), 'classifier__max_bins': np.int64(188), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(11)}",0.8223010782039034,0.8170898170898171,0.8194103194103194,0.816953316953317,0.8181818181818182,0.8187872699678351,0.0019670455371131735,199
37,0.36193022727966306,0.05050214843070929,0.07309098243713379,0.023993522470774905,2.898732036257816e-06,3.9249433283860826,8,3,1,"{'classifier__l2_regularization': np.float64(2.898732036257816e-06), 'classifier__learning_rate': np.float64(3.9249433283860826), 'classifier__max_bins': np.int64(8), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(1)}",0.2840180155588918,0.28119028119028117,0.28624078624078625,0.2921102921102921,0.2915642915642916,0.28702473333290857,0.004246557514853297,493
38,0.30155625343322756,0.0359092343598494,0.05093398094177246,0.0075587799031712555,0.2777322471175084,4.4482311525669935,27,75,2,"{'classifier__l2_regularization': np.float64(0.2777322471175084), 'classifier__learning_rate': np.float64(4.4482311525669935), 'classifier__max_bins': np.int64(27), 'classifier__max_leaf_nodes': np.int64(75), 'classifier__min_samples_leaf': np.int64(2)}",0.4830080524088986,0.7596232596232596,0.7366912366912367,0.6246246246246246,0.3581763581763582,0.5924247063048755,0.15274116374573618,480
39,2.0605674743652345,0.034070868561050564,0.15115342140197754,0.008215611239504157,0.0027766976632925427,0.039001949387469204,13,129,11,"{'classifier__l2_regularization': np.float64(0.0027766976632925427), 'classifier__learning_rate': np.float64(0.039001949387469204), 'classifier__max_bins': np.int64(13), 'classifier__max_leaf_nodes': np.int64(129), 'classifier__min_samples_leaf': np.int64(11)}",0.8389518220281151,0.8476658476658476,0.844935844935845,0.8398853398853399,0.8461643461643462,0.8435206401358988,0.003471721142911972,122
40,0.5478886604309082,0.013895958222747772,0.08255543708801269,0.005223559530151316,0.043097963375944515,0.05564516898165917,2,2,5,"{'classifier__l2_regularization': np.float64(0.043097963375944515), 'classifier__learning_rate': np.float64(0.05564516898165917), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(5)}",0.7945953323324689,0.7882882882882883,0.7861042861042861,0.7865137865137866,0.7914277914277914,0.7893858969333243,0.0032103047499367457,285
41,3.1536937236785887,0.40826265915957943,0.17809152603149414,0.05355329844768912,324.710459341964,0.13321784792575456,4,199,1,"{'classifier__l2_regularization': np.float64(324.710459341964), 'classifier__learning_rate': np.float64(0.13321784792575456), 'classifier__max_bins': np.int64(4), 'classifier__max_leaf_nodes': np.int64(199), 'classifier__min_samples_leaf': np.int64(1)}",0.8161594103998908,0.8154518154518154,0.8132678132678133,0.8142233142233142,0.8184548184548185,0.8155114343595304,0.001776514924449373,209
42,1.2187880992889404,0.008954593231448605,0.13170852661132812,0.003261826782940094,178.61088323381026,0.036621282904863876,18,44,5,"{'classifier__l2_regularization': np.float64(178.61088323381026), 'classifier__learning_rate': np.float64(0.036621282904863876), 'classifier__max_bins': np.int64(18), 'classifier__max_leaf_nodes': np.int64(44), 'classifier__min_samples_leaf': np.int64(5)}",0.8482325644875119,0.8577668577668578,0.8564018564018564,0.8483483483483484,0.8518973518973519,0.8525293957803853,0.003969139845937073,81
